customer_id,tipo_id,dni,name,last_name1,last_name2,birthday,phone,registration_date,account_status,is_premium
1262,CC,1337069250,Bibiana,Barrera,,1991-01-11,+57 324 016 4510,2025-09-16,active,false
1263,CC,199022945,Vanessa,Villamizar,Morales,1996-10-28,+57 318 800 3845,2025-11-28,active,false
1264,CC,1753526654,Stephany,Cárdenas,Mejía,2004-09-28,+57 300 843 2562,2025-04-09,active,false
1265,NIT,962502473,Jacobo,Escobar,Galindo,1986-06-23,+57 310 298 3248,2023-11-03,inactive,false
1266,CC,1554986735,Uriel,Ruiz,Lozano,2000-11-04,+57 304 056 6474,2024-11-18,active,false
1267,CC,508608201,Camila,Uribe,Marín,1994-01-24,+57 302 728 9752,2025-02-11,inactive,false
1268,CC,1451689709,Martha,Mediina,,1995-10-26,+57 305 797 5736,2023-06-22,active,true
1269,CC,1387382745,Martín,Palacio,Marín,1952-01-19,+57 303 770 3886,2026-01-08,suspended,true
1270,CC,1787302590,Lady,Escobar,Rivera,1989-06-15,+57 317 490 8277,2024-01-13,active,false
1271,CC,1277692828,Leonor,Duque,Velásquez,1950-10-27,+57 302 452 1117,2025-08-26,active,true
1272,CC,1969047929,Libardo,Villamizar,Ortiz,1986-04-24,+57 305 220 6447,2023-12-11,active,false
1273,CC,1905590089,Henrán,Rodríguez,Parra,1976-10-08,+57 322 776 7199,2024-04-26,active,false
1274,CC,1843584440,Hlena,Cifuentes,Herrera,2005-04-17,+57 314 101 6224,2024-12-18,active,false
1275,CE,1662399,Duván,Cifuentes,,1958-09-07,+57 315 616 8147,2024-11-29,active,false
1276,CC,1360721255,Gladys,Caicedo,Duque,1974-12-25,+57 351 946 9548,2025-10-24,active,false
1277,CC,1318688902,Jacobo,Lozano,Tobón,1993-09-11,+57 300 107 1396,2024-03-09,active,false
1278,CC,670936523,Jairo,Muñoz,,1988-05-23,+57 300 155 6990,2024-12-01,active,false
1279,CC,1925680659,Arnaldo,Echeverri,González,1952-05-08,+57 318 608 4958,2024-12-24,active,false
1280,CC,815823438,Anderson,Cárdenas,,1967-05-10,+57 322 962 9145,2024-01-12,active,false
1281,CC,1695654368,Alejandra,Bernal,Mejía,2005-10-26,+57 318 807 8235,2024-01-28,inactive,false
1282,CE,2326624,Yesid,Giraldo,,1995-01-20,+57 316 810 4091,2025-09-04,active,false
1283,CE,5483479,Ingrid,Jaramillo,López,1995-11-01,+57 312 857 1422,2024-09-15,active,true
1284,CE,4852443,Néstor,Jiménez,Suárez,1971-10-05,+57 302 495 8702,2024-01-23,active,false
1285,CE,7579891,Katherine,Sánchez,,1968-08-08,+57 314 381 7921,2024-11-07,active,false
1286,CE,2511249,Olga,Zapata,Mesa,1952-09-27,+57 316 255 7701,2025-02-20,active,false
1287,CC,1543889766,Ángela,Cardona,Franco,1957-12-14,+57 321 148 7696,2024-12-05,active,false
1288,CC,944914973,Elizabeth,Pineda,,1971-08-16,+57 305 197 1997,2024-06-04,active,true
1289,CC,823705215,Beatriz,Rincón,,1987-05-30,+57 302 329 0227,2023-06-12,active,false
1290,CC,1982467214,Hernán,Herrera,Montoya,1947-06-30,+57 302 909 8624,2025-01-12,active,false
1291,CC,937101977,Juan,Mesa,Cárdenas,1963-07-21,+57 350 666 6832,2024-11-19,active,false
1292,CC,164073347,Constanza,Galindo,,1967-01-30,+57 351 762 1267,2023-11-28,inactive,false
1293,CC,408983212,Pedro,Flores,Peña,1981-02-03,+57 351 384 6895,2025-11-23,active,true
1294,CC,1855441485,Ximena,Castro,Botero,1945-09-16,+57 320 189 1371,2025-09-16,active,false
1295,CC,1017668895,Jacobo,Sánchez,Delgado,1971-08-22,+57 315 442 0949,2025-06-18,active,false
1296,CC,187189244,Wilmer,Sánchez,Ospina,1999-05-25,+57 312 429 4440,2023-07-14,active,false
1297,CC,1051354590,Lisandro,Gutiérrez,Bernal,1996-05-12,+57 314 129 2766,2023-04-15,active,false
1298,CC,122792716,Iván,Prieto,Suárez,1997-06-14,+57 319 478 3667,2025-05-03,active,false
1299,CC,1980771809,Milena,Arango,Montoya,1973-08-09,+57 323 454 4149,2025-07-10,active,false
1300,PA,IA80014,Libardo,Aristizábal,Rivera,1993-09-14,+57 310 009 1093,2024-07-06,suspended,false
1301,CC,1734858998,Fernando,Díaz,Rojas,1946-11-05,+57 350 244 7174,2023-09-22,active,false
1302,CC,138974969,Uriel,Giraldo,Gómez,1991-09-25,+57 318 173 9627,2024-02-06,active,false
1303,CC,161209323,Dora,Caballero,,1971-10-02,+57 300 720 0642,2025-08-08,active,false
1304,CC,1754348679,Néstor,Mesa,Sierra,1958-01-02,+57 300 671 9855,2024-05-14,active,false
1305,CC,1401123964,William,Díaz,Ríos,1995-11-09,+57 316 346 1571,2023-04-28,inactive,false
1306,CC,1712394401,Daniela,Rivera,,1973-09-02,+57 321 700 5050,2025-11-26,active,false
1307,CE,718704,Rubén,Bermúdez,Delgado,1960-11-26,+57 324 079 0320,2025-11-04,active,true
1308,CC,255199000,Dayana,Morales,Reyes,1976-10-17,+57 310 656 5198,2023-06-16,active,false
1309,CC,370886451,Reinaldo,Pérez,Duarte,1963-08-02,+57 318 390 2196,2024-01-10,active,true
1310,CE,7083050,María,Rodríguez,,1963-06-09,+57 310 248 7632,2023-10-24,active,true
1311,CC,1207673970,Nelly,Marín,Escobar,1992-10-31,+57 320 195 8837,2023-10-05,active,false
1312,CC,353081112,Martha,Castro,Bedoya,1966-01-15,+57 324 543 6459,2023-05-28,active,false
1313,CC,1932167892,Yasmín,Sanchez,Cruz,1992-06-24,+57 317 353 1531,2024-12-05,active,false
1314,CC,1318748590,Gabriela,Gómez,Sierra,1978-11-08,+57 315 273 5435,2025-04-10,active,false
1315,CC,643854522,Patricia,Castro,Bermúdez,1969-11-18,+57 322 831 6873,2024-01-21,active,false
1316,CC,1280819899,Maira,Peña,Valencia,1947-11-23,+57 317 007 8068,2023-02-17,active,false
1317,CC,645205105,Diego,Aarngo,Hernández,1992-12-22,+57 319 427 9907,2023-03-11,active,true
1318,CC,1928635844,Gustavo,Bernal,Mesa,1963-08-21,+57 301 464 9893,2026-01-29,active,true
1319,CC,1009337685,Lisandro,Ramírez,Aristizábal,1969-01-17,+57 315 281 8325,2025-02-24,active,true
1320,CC,767442541,Gina,Padilla,Duque,1950-09-24,+57 325 640 1557,2025-12-04,active,false
1321,CC,1455914646,Yuri,Delgado,Delgado,1948-01-05,+57 318 116 2411,2024-02-27,active,true
1322,CC,754533105,Móncia,Herrera,Escobar,1981-06-24,+57 313 310 3856,2023-03-22,active,false
1323,CC,293369595,Rodrigo,Beltrán,Barrera,1950-09-04,+57 312 375 4025,2024-01-24,active,false
1324,CC,1440988541,Jorge,Hoyos,Flores,1957-11-20,+57 311 105 9274,2024-01-03,active,false
1325,CC,657594676,Nelson,Montoya,Ruiz,2001-01-25,+57 319 275 2088,2025-05-15,active,false
1326,CC,1990607214,Yolanda,Villegas,Prieto,1979-08-18,+57 351 702 8140,2023-09-25,active,false
1327,CC,1657324235,Diana,Giraldo,,1990-10-30,+57 302 871 8637,2023-03-25,active,false
1328,CC,621282015,Nelson,Quintero,Hoyos,1985-08-11,+57 318 813 7674,2024-10-29,active,false
1329,CC,1029223933,Libardo,Galindo,,1952-05-14,+57 302 961 0646,2024-12-24,active,false
1330,CC,1784354720,Eduardo,Acosta,,1988-04-13,+57 319 873 0024,2024-10-21,active,false
1331,CC,535597196,Fernando,Forero,Cardona,2006-12-08,+57 312 719 5979,2026-01-02,active,false
1332,CC,135650121,Faber,Vargas,Tobón,1998-08-28,+57 350 252 0456,2025-09-08,active,false
1333,CC,212955777,Yolanda,Barrera,Gómez,1969-11-13,+57 314 445 1895,2024-11-28,active,true
1334,CC,414621953,Rafael,Sierra,Ortiz,1957-04-26,+57 321 816 7112,2026-01-18,inactive,false
1335,CC,664304469,Constanza,Mendoza,Contreras,2006-12-09,+57 304 234 2321,2025-03-31,active,false
1336,CC,1017346671,Andrea,Echeverri,Pérez,2000-09-30,+57 302 401 1939,2023-05-06,inactive,false
1337,CC,1085104216,Diana,Ruiz,Castaño,1958-10-07,+57 322 119 0833,2025-12-07,suspended,false
1338,CC,796973358,Juan,Palacio,,1963-11-05,+57 325 125 6638,2025-07-26,active,true
1339,CC,1206432120,Fernando,Navarro,,1962-01-17,+57 314 716 4794,2023-07-25,active,false
1340,CC,1031508141,Yesenia,Ospina,Peña,1947-08-03,+57 300 716 7811,2024-02-09,active,false
1341,CC,1287668651,Camilo,Álvarez,Reyes,1953-07-15,+57 311 674 9946,2023-10-16,active,false
1342,CC,1359416510,Rodrigo,Villamizar,Bermúdez,1947-12-01,+57 303 017 0269,2023-04-08,active,false
1343,CC,443645138,Diego,Uribe,,1989-05-28,+57 320 485 8800,2025-11-07,suspended,false
1344,CC,1683711106,Angélica,Montoya,Murillo,1988-11-14,+57 317 246 7197,2025-11-09,active,false
1345,CC,821314388,Antonio,Cifuentes,Londoño,1968-08-10,+57 314 009 0255,2024-09-11,active,false
1346,CC,1430002097,Emiro,Ríos,Peña,1992-10-03,+57 324 491 1415,2024-06-01,active,false
1347,CC,689709346,Bibiana,Peña,Galindo,1983-04-21,+57 314 917 1357,2025-04-16,active,false
1348,NIT,820218875,Dora,Mejía,Becerra,1954-05-09,+57 313 404 9639,2024-04-20,active,true
1349,CC,755856470,Diego,Beltrán,Torres,1957-12-29,+57 320 468 5366,2024-10-17,active,false
1350,CC,467312668,Hugo,Flores,Escobar,1965-06-12,+57 324 896 9083,2024-08-08,active,true
1351,CE,3515137,Stephany,Uribe,Becerra,1953-07-10,+57 313 249 3631,2024-08-06,active,true
1352,CC,595644481,Brayan,Navarro,Becerra,2000-01-24,+57 312 820 7001,2024-07-20,active,false
1353,CC,516894521,Yesenia,Quintero,Díaz,2000-04-20,+57 303 898 4713,2025-11-27,active,false
1354,CC,239381348,Janeth,Padilla,Rangel,1996-10-20,+57 318 649 0785,2024-08-22,active,true
1355,CC,1546892268,Antonio,Bedoya,Castaño,1984-09-02,+57 324 900 3486,2023-03-22,active,false
1356,CC,1963757208,Nayibe,Bedoya,,1946-07-21,+57 313 134 3275,2024-07-14,inactive,false
1357,CC,1550574745,Daniela,Castaño,Sierra,1980-12-17,+57 350 481 5698,2024-01-01,active,false
1358,CC,439658472,Carolina,Caballero,Escobar,1967-09-04,+57 322 112 3829,2024-11-10,active,false
1359,CC,615155167,Elizabeth,Álvarez,,1995-12-26,+57 315 266 9300,2025-06-04,inactive,false
1360,CC,931062960,José,Navarro,,1969-09-26,+57 302 529 1086,2023-12-09,active,false
1361,CC,628393627,Bernardo,Vargas,Herrera,1960-05-29,+57 304 639 3436,2025-03-30,active,false
1362,CC,32162544,Tatiana,Cortés,Valencia,1977-11-30,+57 350 636 6941,2024-11-30,active,true
1363,CC,1616837116,Alejandra,Molina,Franco,1957-01-14,+57 312 896 4652,2023-02-17,suspended,false
1364,CC,1149076438,Raúl,Reyes,Ríos,1980-11-26,+57 303 502 7456,2024-07-24,active,false
1365,PA,TD6410141,Reinaldo,León,Becerra,1978-06-29,+57 319 075 8777,2023-10-02,active,false
1366,CC,595815397,Stella,Díaz,Cardona,1971-04-14,+57 322 089 2613,2024-04-16,active,false
1367,CE,1879557,Luis,Cardona,Bedoya,1954-08-26,+57 300 177 7490,2023-12-18,active,true
1368,CC,1863877211,Ramón,Giraldo,Tobón,2004-09-15,+57 301 189 6164,2024-11-29,active,false
1369,CC,1414592395,José,López,Ortiz,1998-12-08,+57 319 649 2515,2024-10-10,active,false
1370,CC,410196096,Antonio,Arias,Peña,1980-07-03,+57 301 857 3278,2023-08-16,active,false
1371,CC,655122667,Lina,Hernández,Echeverri,1954-10-03,+57 317 490 8108,2026-01-13,active,false
1372,CC,44936754,Bibiana,Palacio,Parra,2000-06-15,+57 305 601 6459,2024-02-09,active,false
1373,PA,GR501146,Nayibe,León,Flores,1952-06-02,+57 323 956 4122,2024-10-19,active,true
1374,CC,1852947609,Martha,Martínez,Forero,1957-05-07,+57 302 472 7601,2024-03-03,active,false
1375,CC,1791231950,Rodrigo,Molina,,1954-07-22,+57 314 016 6799,2023-05-22,active,false
1376,CC,1057760485,Leidy,Sierra,Palacio,1994-01-06,+57 300 695 8146,2026-01-23,inactive,true
1377,CC,508437638,Williaam,Suárez,Becerra,1975-10-18,+57 323 724 6657,2025-01-01,active,false
1378,CC,1066960830,Simón,Botero,Henao,2001-07-09,+57 313 338 0054,2025-11-14,active,false
1379,CC,491241720,Ignacio,González,Ríos,1976-09-27,+57 315 084 2891,2025-01-03,active,false
1380,CC,228759940,Olga,Villegas,,1955-04-26,+57 320 121 3524,2023-05-03,active,false
1381,CC,902815975,Paola,Gutiérrez,Duarte,1959-02-04,+57 319 548 2145,2024-06-23,active,false
1382,CC,897789963,César,Gutiérrez,Barrera,1949-07-12,+57 320 507 2081,2025-09-03,active,false
1383,CC,1948127892,Oscar,Becerra,,1972-01-09,+57 313 668 4550,2026-01-06,active,false
1384,CC,1410238977,Pablo,Duque,Caballero,1979-08-15,+57 310 410 8562,2025-05-15,active,false
1385,CC,1720682681,Aura,Carvajal,Ríos,1973-09-27,+57 313 681 0548,2024-06-15,active,true
1386,PA,OX6822685,Fernnando,Arango,Álvarez,1999-07-29,+57 351 315 8935,2026-01-06,active,true
1387,CC,177659839,Yesenia,Hernández,,1984-05-13,+57 322 886 4976,2025-05-11,suspended,false
1388,CC,1522955241,Libardo,Galindo,Ruiz,1975-05-13,+57 350 377 0285,2023-10-06,inactive,true
1389,PA,HM15088,Ncolás,Vargas,Ospina,1994-11-06,+57 300 185 1067,2025-11-04,active,false
1390,CC,1376788009,Duván,Salazar,Palacio,1978-06-22,+57 304 519 9663,2025-08-14,inactive,false
1391,CC,1363149220,Yuliana,Murillo,Caballero,1957-09-01,+57 324 813 9890,2023-10-18,suspended,false
1392,CC,1699547895,Ignacio,López,,1994-10-05,+57 302 895 6907,2025-08-04,inactive,true
1393,NIT,945432767,Johanna,Martínez,Montoya,1997-09-13,+57 305 412 4620,2023-11-28,active,false
1394,CC,1787561104,Valentina,Mejía,Montoya,1950-12-08,+57 310 399 3788,2023-05-24,active,true
1395,NIT,981220086,Tresa,Carvajal,Echeverri,2001-10-03,+57 313 967 1832,2023-10-22,active,false
1396,CC,369449409,Alfredo,Pñea,Cifuentes,2008-01-08,+57 319 494 6539,2026-02-05,active,false
1397,CC,1567084093,Inés,Lozano,,1972-09-16,+57 310 985 5474,2025-07-10,active,false
1398,CC,19189607,Olga,Contreras,Botero,1951-02-03,+57 317 876 8118,2024-01-28,active,false
1399,CC,1659194094,Arnaldo,Vargas,Salazar,1957-02-02,+57 318 537 0304,2023-10-20,active,false
1400,NIT,809877362,Zulay,Marín,Hoyos,1990-05-31,+57 300 361 4987,2024-04-10,active,false
1401,CC,567539312,Arnaldo,Bedoya,Cruz,1948-04-21,+57 320 430 8948,2024-05-18,inactive,true
1402,PA,HR450709,Karen,Forero,,1973-06-22,+57 300 635 1903,2024-11-15,suspended,false
1403,CC,1040720044,Catalina,Acosta,,1981-01-25,+57 312 317 3505,2024-12-22,active,false
1404,CC,140324219,Nohora,Vásquez,Morales,1950-01-20,+57 314 120 7049,2025-03-20,active,true
1405,CC,1866677310,Armando,Sánchez,Salazar,1970-02-01,+57 316 769 9150,2025-08-23,active,false
1406,CE,2213620,Marcela,García,Torres,1967-05-23,+57 315 679 7232,2024-07-15,active,true
1407,CC,322726638,Lina,Villamizar,Villegas,1998-06-12,+57 323 545 0892,2024-10-31,active,false
1408,CC,416637995,Sebastián,Peña,Acosta,1965-06-08,+57 323 599 5946,2025-09-21,active,true
1409,CC,467711469,Daniel,Ocampo,Rodríguez,1992-06-05,+57 351 636 2050,2024-12-16,active,true
1410,CC,73749280,Yolanda,Murillo,,1995-10-29,+57 305 342 5832,2024-09-10,active,false
1411,CC,461481333,Paola,López,Mendoza,1988-06-18,+57 315 528 9611,2024-06-12,active,false
1412,CC,1987861635,Sergio,Delgado,Bernal,2005-04-12,+57 321 425 3042,2024-05-03,inactive,false
1413,CC,1102239828,Iván,Tobón,,1983-05-23,+57 319 872 5587,2025-03-14,active,false
1414,CE,7684644,Leidy,Gil,Padilla,1952-10-09,+57 310 466 9254,2025-04-27,active,true
1415,CC,1014058097,Sara,Trujillo,Padilla,1980-07-12,+57 319 546 0273,2025-02-28,active,true
1416,CC,264665541,Mateo,Londoño,Caballero,2003-08-07,+57 321 353 5444,2023-04-26,active,false
1417,CC,877177822,Ginna,Hoyos,León,1947-07-15,+57 319 826 3337,2023-03-03,active,false
1418,CC,1663843866,Francisco,Palacio,Ríos,1947-07-09,+57 318 780 5292,2024-04-11,active,false
1419,CC,1492877418,Bibiana,Cárdenas,Galindo,1973-09-06,+57 322 090 2259,2024-12-05,active,false
1420,CC,716181455,Emilio,Salazar,Velásquez,1971-06-21,+57 302 218 2097,2024-10-22,active,false
1421,CC,1123538318,Samuel,Cardona,Ospina,2007-11-12,+57 317 621 2867,2025-12-22,active,false
1422,CC,1306456171,Iván,Rojas,Zapata,1971-09-02,+57 320 743 0271,2024-03-28,active,false
1423,CC,1901920363,Amparo,lozano,Bermúdez,1949-06-18,+57 350 469 2632,2025-01-17,inactive,false
1424,CC,1879469538,Bibiana,Flores,Morales,1997-09-19,+57 325 137 6815,2024-09-26,active,true
1425,CC,1501396718,Stiven,caicedo,Parra,1964-06-15,+57 314 636 0041,2025-03-28,active,true
1426,NIT,837649618,Francisco,Sierra,Hernández,1977-09-17,+57 305 091 2418,2024-01-03,active,false
1427,CC,1459646232,Carlos,Aristizábal,Murillo,1973-10-19,+57 350 081 6470,2025-07-31,active,true
1428,PA,IE0908670,Sofía,valencia,Cortés,1975-12-14,+57 314 839 3866,2024-12-07,active,false
1429,CC,607983193,Glora,García,Montoya,1966-08-03,+57 302 364 9718,2023-05-07,active,false
1430,NIT,986219245,Héctor,Morales,Escobar,1999-08-21,+57 324 571 5099,2024-02-01,active,false
1431,CE,5281620,Ignacio,Beltrán,García,1992-07-02,+57 323 102 5743,2024-06-19,active,false
1432,CC,1392124923,Ivonne,Contreras,Murillo,1958-01-17,+57 317 403 5533,2026-01-08,active,false
1433,CC,959962778,César,Bedoya,Medina,1968-02-04,+57 319 130 2321,2023-06-19,active,false
1434,CC,535972350,Iván,Cortés,Peña,1980-11-08,+57 313 497 3471,2024-06-30,suspended,false
1435,CC,1714154116,Luisa,Murillo,Marín,1978-01-27,+57 317 149 8282,2025-03-29,active,false
1436,CC,1977378354,Vanessa,Cifuentes,Gómez,1996-02-05,+57 320 576 6656,2023-03-05,active,false
1437,CC,946942689,Harold,González,Vargas,1946-09-30,+57 320 750 6633,2025-01-20,active,false
1438,CC,1472579148,Yuri,Aristizábal,,1998-09-30,+57 323 920 1166,2024-06-27,active,false
1439,CC,1155041102,Martha,Peña,,1965-07-26,+57 351 611 9524,2024-10-29,active,false
1440,CC,905162079,beatriz,Rodríguez,Sierra,1966-09-13,+57 305 252 2372,2025-07-08,active,true
1441,CC,1947617129,Roberto,Flores,Rangel,1952-07-12,+57 324 912 1416,2025-07-28,active,true
1442,CC,25519129,Alejandra,Echeverri,Uribe,1965-04-14,+57 303 380 6984,2023-05-03,inactive,false
1443,CE,6785239,Marisol,Ríos,Ríos,1984-01-09,+57 314 107 6209,2025-02-05,active,false
1444,CC,1427829726,Olmedo,Valencia,Vásquez,1996-02-06,+57 300 505 7397,2024-11-27,active,false
1445,CC,428924560,Marisol,Molina,Duque,1962-11-26,+57 322 802 7148,2026-01-07,suspended,false
1446,CE,1600416,Nicolás,Echeverri,Cortés,2001-06-29,+57 305 564 3471,2023-04-07,active,false
1447,CC,1299949247,Rodrigo,Díaz,Duarte,2003-08-16,+57 350 686 3341,2025-03-20,active,true
1448,CC,826462772,Marina,Rivera,Castro,1972-02-07,+57 301 983 6655,2024-11-04,active,false
1449,CC,320742573,Bibiana,Franco,Jiménez,1955-09-09,+57 319 729 4209,2024-04-30,active,false
1450,CC,818975626,Tomás,Mesa,Escobar,2004-08-20,+57 350 330 2764,2023-12-16,suspended,false
1451,CC,849801612,Andrés,Carvajal,Peña,2003-05-13,+57 313 386 1259,2024-09-08,inactive,true
1452,CC,321004778,Cristian,Bermúdez,Prieto,1994-10-19,+57 351 059 1266,2024-03-13,active,false
1453,CC,1284300459,Pilar,Molina,,1980-11-22,+57 311 013 6749,2025-05-14,suspended,false
1454,CC,1412726605,Angie,Henao,Navarro,1979-08-03,+57 303 111 7830,2023-03-02,active,false
1455,PA,SH00971,Angie,Rangel,,1956-01-28,+57 321 887 1898,2025-04-23,active,false
1456,CC,1201255928,Gina,Herrera,Vargas,1979-08-31,+57 301 293 2184,2023-10-16,inactive,true
1457,CC,543299837,Ignacio,Mejía,Niño,1989-01-14,+57 313 872 9758,2026-01-05,inactive,false
1458,CC,653620669,Néstor,Herrera,Jaramillo,1953-10-19,+57 323 839 5429,2023-11-08,active,false
1459,CE,2503234,Edith,Ortiz,Hernández,1973-10-25,+57 324 435 9892,2023-07-01,active,false
1460,CC,246202001,Alberto,Salazar,,1964-05-02,+57 302 515 5423,2025-05-20,active,true
1461,CC,1773821197,Mario,Salazar,Vargas,1956-06-01,+57 320 594 8491,2023-08-21,inactive,false
1462,CC,1904125982,Samuel,Flores,Álvarez,1953-07-15,+57 322 240 8222,2025-10-10,active,false
1463,CC,993089216,Ivonne,Gil,Mesa,1996-06-27,+57 318 844 6834,2025-01-31,active,true
1464,CE,2870138,Ingrid,Montoya,Gil,1972-01-09,+57 351 487 0682,2023-07-30,active,false
1465,CC,1619899669,Afredo,Duque,,1985-10-04,+57 325 909 7283,2026-01-23,active,false
1466,CC,1468277068,Pilar,Sánchez,Salazar,1992-05-06,+57 313 474 4309,2023-10-06,active,false
1467,CC,133473291,William,Villamizar,González,1986-02-03,+57 314 451 0526,2025-09-06,active,true
1468,CC,1662376146,Natalia,Barrera,Gutiérrez,1965-10-01,+57 319 654 5628,2024-05-15,active,true
1469,CC,1879414725,Nubia,Murillo,,1962-10-29,+57 310 402 6650,2023-09-21,active,false
1470,CC,283662415,Yuliana,Arias,,1987-07-18,+57 351 621 1022,2025-11-30,active,true
1471,CC,631624855,Sebastián,Aristizábal,Peña,1989-06-03,+57 317 392 8234,2023-07-26,active,false
1472,CC,1578643853,César,Henao,Acosta,1975-11-07,+57 322 231 2604,2024-02-28,suspended,false
1473,CC,1370022808,Dora,Acosta,,1945-10-11,+57 314 670 8604,2024-05-06,active,false
1474,CC,611637629,Ferney,Gaalindo,Sánchez,1949-12-17,+57 305 475 5411,2025-07-08,active,false
1475,CC,521642740,Ricardo,Duarte,Quintero,1966-09-19,+57 322 611 2910,2024-04-12,active,false
1476,CC,1567678678,Sergio,Rivera,Morales,1977-10-26,+57 351 202 3684,2026-02-03,inactive,false
1477,CC,1046849378,Armando,Suárez,Arango,1981-05-14,+57 300 294 2409,2025-12-04,active,false
1478,CC,1622175655,Zulay,Velásquez,Delgado,1975-07-26,+57 316 943 2029,2025-04-16,active,false
1479,CE,5072157,Jhonatan,Villamizar,Mesa,1962-09-23,+57 305 308 3402,2023-10-08,inactive,false
1480,CC,1402955605,Dayana,Sánchez,Valencia,1985-08-02,+57 302 842 6945,2024-12-02,suspended,false
1481,CC,1873977013,Pilar,Medina,Castaño,1958-04-15,+57 351 649 8373,2023-09-12,active,false
1482,CC,1947391335,Olmedo,Velásquez,,1977-12-21,+57 305 722 3972,2025-11-18,active,true
1483,CC,1962344067,Gloria,Velásquez,Rivera,1966-07-16,+57 351 820 9166,2023-08-31,active,false
1484,CE,326440,William,Pérez,,1958-02-02,+57 321 513 2797,2023-09-12,active,false
1485,CC,230794193,Catalina,Ramírez,Arias,1973-09-08,+57 320 620 3036,2023-09-05,active,false
1486,CC,246514524,Stephany,Pineda,Hoyos,1993-12-16,+57 315 195 1510,2024-09-06,active,false
1487,CC,626339728,Ander,Flores,Gutiérrez,1985-12-15,+57 319 541 0225,2024-08-15,active,false
1488,CC,703751912,Gonzalo,Torres,,1999-11-06,+57 315 576 7695,2025-04-05,active,false
1489,CC,835980739,Samuel,Galindo,Delgado,2002-04-16,+57 320 931 3503,2025-06-19,suspended,true
1490,CE,2437892,Eduardo,Castro,,1989-06-16,+57 321 633 3021,2023-11-29,suspended,false
1491,CC,1033977259,Camila,Duque,Bernal,1954-11-19,+57 304 521 3109,2023-04-09,active,false
1492,CC,1561680254,Antonio,Rangel,,1986-06-25,+57 313 120 0928,2023-03-06,active,false
1493,CC,919824946,Olga,Carvajal,León,1948-11-18,+57 302 862 3690,2024-08-16,active,false
1494,CC,1786513744,Armando,Franco,Botero,1983-11-15,+57 315 634 1115,2023-05-29,active,false
1495,CC,1380929843,Milena,Orrtiz,Torres,1949-01-21,+57 312 199 0970,2024-06-13,active,true
1496,CC,774154763,Pilar,Villegas,Velásquez,1945-12-02,+57 314 681 8209,2023-08-25,active,false
1497,CC,1552886921,David,Ospina,,1993-10-19,+57 350 288 9857,2023-11-22,active,false
1498,CC,171057596,Lina,Pérez,Bedoya,1946-11-21,+57 303 024 8171,2025-11-21,active,false
1499,CC,563930724,Ana,Castaño,Cárdenas,1977-09-28,+57 324 219 7054,2025-07-31,active,false
1500,CC,1096503093,Ricardo,Murillo,Vásquez,1979-09-26,+57 323 038 0214,2023-05-05,active,false
